order_id,user_id,pickup_location,delivery_location,order_amount,order_status,created_at
13322,8496.0,Lucknow,,2202.0,DELIVERED,2024-11-24
16115,21935.0,Kolkata,Delhi,2723.0,DELIVERED,2024-07-27
26034,26191.0,Udaipur,Kolkata,1036.0,SHIPPED,2025-02-01
5708,99999.0,Lucknow,Chandigarh,1351.0,CANCELLED,2023-09-28
9729,13709.0,Pune,Kolkata,4774.0,PLACED,2023-11-27
8280,29759.0,Mumbai,Kolkata,4375.0,SHIPPED,2025-03-04
8452,14611.0,Surat,Bengaluru,4445.0,CANCELLED,2025-02-18
27558,27088.0,Chandigarh,Kolkata,3161.0,PLACED,2024-12-27
6423,23449.0,Bengaluru,Pune,999999.0,PLACED,2024-06-09
24831,15148.0,Delhi,Hyderabad,619.0,SHIPPED,2024-09-13
20694,21540.0,Mumbai,Bengaluru,1378.0,PLACED,2025-05-15
24681,20214.0,,Jaipur,999999.0,SHIPPED,2023-07-27
21582,4399.0,Udaipur,Ahmedabad,1488.0,DELIVERED,2024-04-01
26294,9740.0,Ahmedabad,Delhi,837.0,DELIVERED,2024-01-31
5514,22225.0,,Bengaluru,216.0,PLACED,2023-08-18
11686,8418.0,Bengaluru,Delhi,2702.0,,2025-06-27
8863,18064.0,Bengaluru,Ahmedabad,4981.0,SHIPPED,2025-03-02
18027,1884.0,Pune,Hyderabad,3263.0,DELIVERED,2025-05-30
22632,27288.0,Pune,Udaipur,2760.0,DELIVERED,2023-09-24
16723,27003.0,Lucknow,Bengaluru,3355.0,PLACED,2023-07-10
25990,12201.0,Kolkata,Ahmedabad,2441.0,DELIVERED,2023-09-04
10841,28245.0,Ahmedabad,Pune,,SHIPPED,2025-05-25
12093,10691.0,Delhi,Jaipur,168.0,CANCELLED,2024-06-21
3354,20804.0,,Pune,4707.0,SHIPPED,2023-03-01
27706,14678.0,Delhi,Surat,205.0,PLACED,2025-01-04
218,4875.0,Lucknow,Lucknow,877.0,PLACED,2024-03-09
28261,99999.0,,Jaipur,3135.0,SHIPPED,2023-01-05
27492,20679.0,???,Hyderabad,2290.0,DELIVERED,2023-10-06
2665,5211.0,Delhi,Ahmedabad,1859.0,DELIVERED,2025-05-28
27332,18135.0,Mumbai,,1862.0,,2025-05-22
26127,25232.0,Jaipur,Udaipur,1766.0,SHIPPED,2024-05-06
28726,12070.0,Bengaluru,Hyderabad,652.0,DELIVERED,2024-01-16
23833,610.0,Pune,Kolkata,422.0,DELIVERED,2023-07-09
1665,11602.0,Jaipur,Kolkata,3699.0,DELIVERED,2024-10-04
28424,1697.0,Chandigarh,Chandigarh,4893.0,DELIVERED,2023-01-12
3109,18847.0,Hyderabad,Bengaluru,887.0,,2024-11-02
8973,,Delhi,Surat,188.0,DELIVERED,2025-06-03
22330,12291.0,Lucknow,Lucknow,1401.0,DELIVERED,2025-04-20
2509,25231.0,Udaipur,Pune,4403.0,PLACED,2023-05-03
20973,21616.0,Chandigarh,Kolkata,4158.0,SHIPPED,2025-02-06
14302,22523.0,Chandigarh,Chandigarh,2850.0,DELIVERED,2024-04-05
15869,21594.0,Delhi,,242.0,PLACED,2023-10-09
17548,27274.0,Mumbai,Udaipur,4099.0,CANCELLED,2023-09-12
13535,26899.0,Kolkata,Kolkata,2972.0,DELIVERED,2023-11-23
26114,14774.0,Kolkata,Mumbai,4450.0,PLACED,2024-08-06
4578,24644.0,Udaipur,Surat,2661.0,DELIVERED,2023-10-25
11813,10338.0,Kolkata,,1386.0,DELIVERED,2023-10-27
19237,,Kolkata,Unknown,4183.0,PLACED,2024-04-30
7756,1276.0,Delhi,,2769.0,SHIPPED,2023-04-02
13873,397.0,,Hyderabad,612.0,SHIPPED,2024-07-17
20369,19728.0,Kolkata,Kolkata,4121.0,SHIPPED,2024-11-30
22498,7998.0,Pune,Lucknow,270.0,DELIVERED,2024-02-17
4673,16377.0,Lucknow,Jaipur,3850.0,,2024-04-30
16870,3597.0,Chandigarh,Hyderabad,2073.0,SHIPPED,2024-09-16
10470,8515.0,Jaipur,Ahmedabad,1024.0,CANCELLED,2024-05-15
10063,6277.0,???,Delhi,2796.0,DELIVERED,2024-11-13
289,5991.0,,Bengaluru,1985.0,DELIVERED,2023-10-26
7092,29948.0,Surat,Mumbai,3899.0,PLACED,2024-12-17
28495,25430.0,Udaipur,Udaipur,2953.0,DELIVERED,2023-08-26
25503,4786.0,Udaipur,Udaipur,3537.0,PLACED,2024-06-23
19143,28784.0,Udaipur,Mumbai,812.0,SHIPPED,2024-07-16
17068,87.0,Surat,Chandigarh,2283.0,CANCELLED,2024-01-10
13736,22751.0,Lucknow,Udaipur,,DELIVERED,2023-09-26
122,7748.0,Udaipur,Jaipur,737.0,DELIVERED,2024-05-01
20375,896.0,Kolkata,Chandigarh,2137.0,DELIVERED,2023-10-02
22873,7748.0,Mumbai,Ahmedabad,3500.0,DELIVERED,2023-01-18
891,27670.0,Bengaluru,Lucknow,2079.0,PLACED,2024-09-09
1244,4107.0,Lucknow,Jaipur,3974.0,DELIVERED,2024-07-22
3639,99999.0,Ahmedabad,Delhi,-100.0,SHIPPED,2023-10-26
20183,,Lucknow,Jaipur,1315.0,PLACED,2025-01-17
25894,20614.0,Mumbai,Chandigarh,1745.0,DELIVERED,2024-02-27
18017,7351.0,Surat,Surat,4937.0,PLACED,2025-01-14
4990,18863.0,Lucknow,Chandigarh,4082.0,,2023-09-24
16887,13603.0,Mumbai,Surat,4727.0,DELIVERED,2023-03-04
6391,4201.0,Hyderabad,Hyderabad,4778.0,CANCELLED,2023-02-09
19162,16037.0,Mumbai,Mumbai,3195.0,CANCELLED,2025-06-28
13819,29524.0,Lucknow,Mumbai,4701.0,CANCELLED,2024-01-17
4740,6908.0,Surat,Mumbai,1812.0,DELIVERED,2023-05-24
11858,2209.0,Lucknow,Jaipur,2726.0,SHIPPED,2023-09-23
19531,12474.0,Lucknow,Hyderabad,1309.0,DELIVERED,2024-03-22
20904,27860.0,Delhi,Surat,3511.0,DELIVERED,2024-01-27
11783,23964.0,Surat,Bhopal,3247.0,PLACED,2024-08-16
5887,4182.0,Pune,Bhopal,1291.0,PLACED,2023-04-30
14510,-1.0,Lucknow,Udaipur,1399.0,CANCELLED,2024-05-24
12833,10183.0,Chandigarh,Mumbai,2371.0,PLACED,2023-06-25
25715,62.0,Surat,Mumbai,2880.0,SHIPPED,2023-01-26
2617,9346.0,???,Ahmedabad,3297.0,DELIVERED,2023-07-22
17610,13967.0,Udaipur,Bhopal,1466.0,CANCELLED,2024-03-07
27167,20907.0,Hyderabad,Surat,3393.0,DELIVERED,2023-03-25
22920,17996.0,Jaipur,Lucknow,,DELIVERED,2024-12-15
14976,8931.0,Mumbai,Pune,900.0,DELIVERED,2024-12-30
703,17144.0,Delhi,Ahmedabad,569.0,CANCELLED,2023-01-09
12358,25706.0,Surat,Surat,4895.0,CANCELLED,2024-09-01
21004,6077.0,Bengaluru,Ahmedabad,565.0,PLACED,2025-02-22
6454,29009.0,Unknown,Udaipur,4066.0,DELIVERED,2025-04-13
14798,22827.0,Bengaluru,Bengaluru,2549.0,SHIPPED,2023-06-11
15659,21683.0,Surat,Bhopal,961.0,DELIVERED,2023-06-14
6506,18806.0,Udaipur,Mumbai,4117.0,PLACED,2024-01-09
3050,7399.0,Lucknow,Bhopal,537.0,SHIPPED,2023-05-22
25179,12313.0,Mumbai,Kolkata,986.0,DELIVERED,2025-01-27
913,19292.0,Lucknow,Surat,314.0,CANCELLED,2025-01-30
6068,24845.0,Jaipur,???,1728.0,PLACED,2024-06-28
21683,26223.0,Bhopal,Pune,676.0,DELIVERED,2024-04-19
29580,13240.0,Jaipur,,592.0,DELIVERED,2024-04-03
26603,20622.0,Delhi,Kolkata,,DELIVERED,2025-03-03
6481,9722.0,Jaipur,Chandigarh,4554.0,PLACED,2025-02-18
10920,17400.0,Chandigarh,Udaipur,130.0,DELIVERED,2024-09-04
11777,6299.0,,Mumbai,4544.0,DELIVERED,2023-09-01
13144,15718.0,Surat,Bhopal,4519.0,PLACED,2024-07-09
27192,22106.0,Kolkata,Chandigarh,1003.0,PLACED,2025-01-18
1036,6615.0,Ahmedabad,Ahmedabad,,DELIVERED,2023-12-26
18114,28085.0,Chandigarh,Bengaluru,3552.0,DELIVERED,2024-01-09
21315,8253.0,Pune,Jaipur,4822.0,SHIPPED,2023-04-28
19216,,???,Surat,265.0,CANCELLED,2025-02-06
13213,21859.0,Hyderabad,Delhi,4374.0,DELIVERED,2024-02-19
15743,28434.0,Mumbai,Lucknow,869.0,DELIVERED,2023-10-13
7886,1750.0,Kolkata,Bengaluru,4251.0,SHIPPED,2023-01-11
3923,17678.0,Kolkata,Unknown,2521.0,CANCELLED,2023-09-13
19007,4799.0,Jaipur,Mumbai,2863.0,DELIVERED,2024-10-14
19401,807.0,Jaipur,,4679.0,DELIVERED,2024-09-27
3593,4131.0,Chandigarh,Chandigarh,,PLACED,2023-08-28
15287,10769.0,Pune,Kolkata,4625.0,SHIPPED,2025-01-23
6503,189.0,Surat,Udaipur,4693.0,DELIVERED,2024-01-05
8993,20552.0,Jaipur,Surat,1191.0,PLACED,2024-07-14
18042,3513.0,Kolkata,Mumbai,2635.0,DELIVERED,2023-05-11
21065,21994.0,Bengaluru,Ahmedabad,4399.0,PLACED,2024-06-05
18247,26332.0,,Pune,1609.0,DELIVERED,2023-09-15
18782,26504.0,Ahmedabad,Chandigarh,4798.0,PLACED,2024-10-07
16817,17738.0,Bhopal,Pune,2143.0,SHIPPED,2023-04-19
3474,1883.0,Pune,Pune,665.0,DELIVERED,2023-12-06
5226,15176.0,Udaipur,Kolkata,3343.0,SHIPPED,2024-12-08
28521,12089.0,Bhopal,Lucknow,2387.0,SHIPPED,2025-01-21
25742,1211.0,Udaipur,Bengaluru,767.0,DELIVERED,2024-04-08
18286,16475.0,Pune,???,211.0,SHIPPED,2024-04-28
24607,12018.0,Ahmedabad,Pune,2275.0,DELIVERED,2025-05-25
17877,27670.0,Jaipur,Mumbai,,CANCELLED,2024-10-26
8820,5651.0,Unknown,Ahmedabad,4082.0,DELIVERED,2024-07-30
24752,4209.0,Pune,Pune,,DELIVERED,2024-07-06
21770,11375.0,Udaipur,Surat,376.0,PLACED,2024-05-19
9675,10750.0,Pune,Bengaluru,4347.0,SHIPPED,2024-03-13
15182,24857.0,Lucknow,Surat,4734.0,PLACED,2025-02-01
15662,1939.0,Delhi,Mumbai,2154.0,DELIVERED,2024-05-16
28372,5438.0,Lucknow,Delhi,1782.0,SHIPPED,2023-07-06
18389,2038.0,Surat,Surat,4963.0,PLACED,2023-04-15
25193,6862.0,Jaipur,Pune,3675.0,SHIPPED,2023-08-19
22184,85.0,Lucknow,Ahmedabad,,PLACED,2024-01-16
5465,16486.0,Bengaluru,Surat,785.0,DELIVERED,2025-02-09
8073,21254.0,Chandigarh,Pune,946.0,DELIVERED,2024-02-27
652,14272.0,Lucknow,,1840.0,DELIVERED,2024-07-07
25969,7664.0,Mumbai,Surat,2895.0,SHIPPED,2023-06-13
25400,11575.0,Pune,Bhopal,1268.0,PLACED,2023-03-02
16170,24714.0,Delhi,Chandigarh,3670.0,PLACED,2023-02-19
14743,,Delhi,Ahmedabad,617.0,SHIPPED,2023-04-27
29133,845.0,Mumbai,Chandigarh,776.0,PLACED,2023-05-26
716,15386.0,Surat,Kolkata,3555.0,SHIPPED,2023-08-14
13642,25947.0,Bhopal,Udaipur,2178.0,DELIVERED,2024-05-07
15063,29524.0,Delhi,Delhi,305.0,DELIVERED,2023-11-05
29045,26383.0,Pune,Chandigarh,2946.0,CANCELLED,2024-02-17
4345,6516.0,Udaipur,Bhopal,2488.0,SHIPPED,2023-11-19
28601,11050.0,Lucknow,Lucknow,1343.0,DELIVERED,2024-11-13
24992,15426.0,,Pune,1843.0,CANCELLED,2023-07-25
19850,17459.0,Delhi,Pune,4474.0,CANCELLED,2024-11-30
5478,12752.0,Bengaluru,Udaipur,3746.0,PLACED,2024-11-25
28650,10618.0,Delhi,Surat,1232.0,CANCELLED,2025-01-04
17979,1574.0,Hyderabad,Bengaluru,3009.0,SHIPPED,2023-10-30
14191,4242.0,Kolkata,Surat,3762.0,DELIVERED,2023-07-09
3753,19637.0,,Delhi,339.0,PLACED,2025-02-24
27546,22336.0,Pune,Kolkata,1493.0,PLACED,2025-03-26
1449,20839.0,Lucknow,Chandigarh,3303.0,PLACED,2023-08-13
8697,2200.0,Surat,Delhi,3811.0,,2023-02-23
11147,,Pune,Bengaluru,371.0,SHIPPED,2023-11-01
12089,12059.0,Mumbai,Chandigarh,3691.0,SHIPPED,2023-12-08
25126,12705.0,Chandigarh,Mumbai,500.0,PLACED,2023-08-04
402,21973.0,Hyderabad,Kolkata,4549.0,DELIVERED,2025-05-06
26693,16670.0,Lucknow,Bengaluru,974.0,PLACED,2023-08-25
24264,21193.0,Delhi,Jaipur,4841.0,CANCELLED,2023-09-23
17677,99999.0,Surat,Chandigarh,3963.0,PLACED,2023-10-05
719,3047.0,Hyderabad,Hyderabad,1322.0,PLACED,2024-08-19
10981,395.0,Hyderabad,Mumbai,3281.0,PLACED,2024-10-01
5246,10180.0,Lucknow,Udaipur,1823.0,DELIVERED,2024-02-29
6888,14366.0,Udaipur,Unknown,4961.0,CANCELLED,2023-05-30
20353,28280.0,Udaipur,Kolkata,3718.0,DELIVERED,2023-03-01
4485,16714.0,Chandigarh,Pune,3892.0,PLACED,2024-07-03
29143,24729.0,Ahmedabad,Udaipur,729.0,SHIPPED,2023-07-24
14523,10494.0,Delhi,Ahmedabad,2468.0,SHIPPED,2023-07-23
9210,21143.0,Ahmedabad,Pune,3545.0,DELIVERED,2024-09-29
17188,9362.0,Chandigarh,Delhi,1191.0,PLACED,2024-11-15
9190,21185.0,Chandigarh,Surat,2890.0,PLACED,2023-06-05
25611,21206.0,Delhi,Pune,1910.0,PLACED,2023-01-11
17535,12663.0,Udaipur,Jaipur,1710.0,SHIPPED,2025-03-31
26769,19920.0,Chandigarh,Hyderabad,2882.0,DELIVERED,2023-09-06
29849,16810.0,Hyderabad,Lucknow,2353.0,SHIPPED,2025-01-04
24808,8580.0,Pune,Lucknow,699.0,DELIVERED,2023-06-27
14122,6502.0,Hyderabad,Ahmedabad,794.0,SHIPPED,2025-02-11
7103,,Mumbai,Kolkata,3323.0,DELIVERED,2023-11-27
28917,8368.0,Ahmedabad,Kolkata,4534.0,DELIVERED,2024-02-25
7740,29605.0,Bengaluru,???,897.0,DELIVERED,2023-01-22
15853,1270.0,Surat,,636.0,PLACED,2024-01-02
4449,19022.0,Pune,Pune,203.0,DELIVERED,2023-08-22
24615,3189.0,Hyderabad,Kolkata,2484.0,CANCELLED,2024-06-27
16686,11440.0,Pune,Bhopal,1679.0,CANCELLED,2023-12-17
4247,8093.0,Mumbai,Udaipur,4920.0,DELIVERED,2025-06-24
6456,29680.0,Delhi,Kolkata,3384.0,PLACED,2024-08-31
9404,9764.0,Surat,Bhopal,1886.0,DELIVERED,2024-10-03
6205,20895.0,Mumbai,Udaipur,3553.0,PLACED,2023-11-21
16098,,Ahmedabad,Ahmedabad,3007.0,PLACED,2023-08-04
5716,16360.0,Delhi,Bengaluru,3520.0,DELIVERED,2024-06-18
11263,15004.0,Lucknow,Chandigarh,4118.0,PLACED,2025-01-22
9153,24870.0,Bhopal,Lucknow,3724.0,PLACED,2023-11-08
22431,26052.0,Ahmedabad,Delhi,2759.0,PLACED,2024-05-21
7440,,Lucknow,Surat,3151.0,DELIVERED,2023-08-15
29896,16248.0,Ahmedabad,Unknown,2191.0,DELIVERED,2023-07-18
23218,17566.0,Pune,Kolkata,197.0,SHIPPED,2023-08-25
13218,17144.0,Udaipur,Lucknow,3596.0,SHIPPED,2025-04-08
5554,3191.0,Chandigarh,Bhopal,4116.0,SHIPPED,2024-08-27
19746,2898.0,Mumbai,Hyderabad,,SHIPPED,2023-09-28
19863,8683.0,Mumbai,Surat,4797.0,SHIPPED,2024-07-24
7443,29857.0,Pune,Kolkata,-50.0,PLACED,2023-08-24
23269,28668.0,,Hyderabad,3727.0,SHIPPED,2024-04-06
26501,9340.0,Kolkata,,3782.0,PLACED,2024-07-14
11894,20378.0,Hyderabad,Ahmedabad,3264.0,DELIVERED,2025-06-16
12310,13420.0,Chandigarh,Bhopal,4545.0,,2025-06-13
9085,4850.0,Surat,Lucknow,424.0,DELIVERED,2024-10-25
10273,,Chandigarh,Chandigarh,1073.0,DELIVERED,2023-02-01
16857,5091.0,Pune,Bengaluru,3482.0,DELIVERED,2024-08-04
19660,193.0,Bhopal,Surat,4994.0,SHIPPED,2023-07-09
24926,2045.0,Bengaluru,Bengaluru,3089.0,DELIVERED,2024-11-26
20997,,Udaipur,Ahmedabad,990.0,DELIVERED,2023-02-28
8243,19056.0,Mumbai,Kolkata,4780.0,SHIPPED,2023-12-04
13121,4144.0,Surat,Bhopal,1170.0,CANCELLED,2025-01-19
23640,8141.0,Hyderabad,Hyderabad,1434.0,,2023-06-28
10128,991.0,Ahmedabad,Ahmedabad,2767.0,SHIPPED,2025-04-20
26200,13473.0,Chandigarh,Jaipur,1729.0,SHIPPED,2023-12-19
18251,28567.0,Pune,Bengaluru,489.0,CANCELLED,2023-02-26
1511,20618.0,Kolkata,Surat,2031.0,,2024-05-26
28978,765.0,Surat,Ahmedabad,2618.0,,2023-01-23
13260,5515.0,Surat,Chandigarh,4182.0,SHIPPED,2023-06-09
13388,17084.0,Jaipur,Kolkata,2990.0,SHIPPED,2025-06-22
14444,26690.0,Delhi,Kolkata,4454.0,SHIPPED,2023-09-24
2120,8885.0,Lucknow,Surat,4016.0,PLACED,2025-01-11
5686,4830.0,Pune,Hyderabad,2098.0,DELIVERED,2023-01-11
8981,5158.0,Kolkata,Bengaluru,1810.0,DELIVERED,2023-05-13
15953,22678.0,Lucknow,Pune,3066.0,SHIPPED,2024-06-18
3800,11138.0,Pune,Kolkata,431.0,CANCELLED,2024-07-24
11959,19283.0,Jaipur,Chandigarh,1299.0,SHIPPED,2025-06-22
22592,7718.0,Lucknow,Kolkata,2455.0,SHIPPED,2024-02-01
4283,18673.0,Lucknow,Mumbai,3900.0,PLACED,2025-01-09
26861,99999.0,Bhopal,Delhi,1566.0,CANCELLED,2023-10-01
13472,18052.0,Kolkata,Bengaluru,2813.0,SHIPPED,2023-07-16
15534,22054.0,Hyderabad,Jaipur,2187.0,DELIVERED,2024-12-29
14851,1661.0,Udaipur,,2894.0,DELIVERED,2024-10-06
28966,22504.0,Udaipur,Bengaluru,768.0,DELIVERED,2024-08-12
7205,8490.0,Bhopal,Jaipur,940.0,CANCELLED,2024-06-22
24390,13315.0,Hyderabad,Pune,3786.0,CANCELLED,2023-11-03
7162,28913.0,Jaipur,Kolkata,4259.0,DELIVERED,2023-10-25
10476,22283.0,Hyderabad,Kolkata,4350.0,DELIVERED,2024-06-11
13481,10248.0,Jaipur,,1368.0,CANCELLED,2025-01-02
200,20821.0,Hyderabad,Bengaluru,3302.0,SHIPPED,2024-10-07
465,9839.0,Jaipur,Kolkata,2610.0,DELIVERED,2023-09-22
11924,22071.0,Mumbai,Surat,999999.0,CANCELLED,2024-02-03
4228,13579.0,Surat,Ahmedabad,4567.0,DELIVERED,2024-11-10
21612,13462.0,Ahmedabad,Mumbai,2898.0,DELIVERED,2025-04-09
23519,6084.0,Lucknow,Bhopal,,SHIPPED,2023-12-10
16055,11553.0,Hyderabad,Bhopal,4768.0,PLACED,2024-02-17
14096,28208.0,Bengaluru,Lucknow,3859.0,DELIVERED,2024-11-08
1338,15088.0,,Ahmedabad,964.0,PLACED,2023-07-01
13244,11871.0,Mumbai,Chandigarh,1997.0,DELIVERED,2024-11-03
8404,16999.0,Delhi,Hyderabad,1747.0,,2025-01-29
16239,18859.0,Surat,Udaipur,4862.0,SHIPPED,2023-10-18
2951,8177.0,Chandigarh,Surat,4559.0,CANCELLED,2023-08-13
19785,17992.0,Surat,Bhopal,1405.0,DELIVERED,2025-02-06
16443,3118.0,Lucknow,Hyderabad,2900.0,CANCELLED,2025-06-16
13417,8429.0,Bengaluru,Kolkata,868.0,DELIVERED,2023-10-04
11505,24622.0,Mumbai,Bengaluru,3526.0,DELIVERED,2023-10-27
25383,28080.0,Unknown,Udaipur,1389.0,DELIVERED,2024-04-12
18594,28555.0,Chandigarh,Kolkata,134.0,SHIPPED,2024-01-12
17396,27220.0,Mumbai,Kolkata,1172.0,SHIPPED,2024-08-27
10868,8055.0,Bengaluru,Bhopal,2841.0,SHIPPED,2024-08-30
26634,10735.0,,Pune,2042.0,DELIVERED,2023-03-24
13476,99999.0,Udaipur,Ahmedabad,4753.0,CANCELLED,2025-04-09
15200,27726.0,Ahmedabad,Delhi,,CANCELLED,2023-01-01
18151,17720.0,Surat,Ahmedabad,1032.0,SHIPPED,2024-03-17
28516,26932.0,Kolkata,Mumbai,2381.0,PLACED,2024-12-11
1946,3848.0,Chandigarh,Delhi,4073.0,DELIVERED,2023-02-24
7559,17367.0,Bhopal,Lucknow,2655.0,PLACED,2024-03-24
9007,2638.0,Delhi,Delhi,4207.0,SHIPPED,2024-09-07
12797,10955.0,Chandigarh,Udaipur,2138.0,CANCELLED,2024-06-11
18128,22295.0,Bengaluru,Udaipur,812.0,PLACED,2024-07-25
21324,522.0,,Ahmedabad,1827.0,PLACED,2023-02-12
25134,12674.0,Mumbai,,1033.0,PLACED,2023-12-02
19858,802.0,Pune,Kolkata,4035.0,SHIPPED,2023-11-12
3902,10137.0,Ahmedabad,Lucknow,2540.0,SHIPPED,2025-04-22
11192,20990.0,Udaipur,Bhopal,831.0,SHIPPED,2025-03-18
6827,18345.0,Kolkata,Bengaluru,4432.0,SHIPPED,2023-05-08
6464,392.0,Pune,Chandigarh,4834.0,DELIVERED,2024-03-09
21559,10560.0,Surat,Chandigarh,1872.0,CANCELLED,2023-04-04
18130,5958.0,Delhi,Jaipur,2282.0,PLACED,2024-09-06
19740,3175.0,Delhi,Hyderabad,4301.0,SHIPPED,2024-03-29
26838,26437.0,Lucknow,Bhopal,3772.0,PLACED,2023-05-08
13382,175.0,Hyderabad,Surat,3846.0,DELIVERED,2025-02-19
7950,3682.0,Jaipur,Bhopal,789.0,DELIVERED,2023-07-15
1415,24475.0,Chandigarh,Chandigarh,2488.0,DELIVERED,2023-03-03
20061,8506.0,Jaipur,Delhi,1551.0,,2023-06-24
18937,12797.0,Bhopal,Bhopal,2480.0,DELIVERED,2025-06-13
19808,22330.0,Udaipur,Jaipur,1002.0,SHIPPED,2023-05-31
12132,24221.0,Jaipur,Udaipur,1137.0,DELIVERED,2025-02-26
3814,19216.0,Delhi,Lucknow,699.0,PLACED,2024-08-16
4503,6753.0,Lucknow,Surat,3482.0,PLACED,2024-09-01
17076,5849.0,Pune,Bhopal,414.0,SHIPPED,2025-01-25
26891,99999.0,Delhi,Surat,4703.0,CANCELLED,2024-11-23
6780,19546.0,Delhi,Lucknow,4488.0,PLACED,2024-11-29
145,9446.0,???,Chandigarh,3636.0,SHIPPED,2024-10-04
2005,2926.0,Delhi,Surat,3395.0,DELIVERED,2024-09-15
7909,7509.0,Surat,,4940.0,DELIVERED,2023-10-31
1051,11683.0,Pune,Pune,2598.0,DELIVERED,2024-05-10
6658,21643.0,,Hyderabad,4962.0,DELIVERED,2025-03-01
28038,22185.0,???,Hyderabad,415.0,SHIPPED,2024-12-17
10601,22629.0,Chandigarh,Lucknow,3889.0,SHIPPED,2023-11-02
8022,25370.0,Lucknow,Bhopal,517.0,CANCELLED,2024-06-23
4257,3441.0,Delhi,Kolkata,3143.0,DELIVERED,2023-01-13
1513,610.0,Jaipur,Udaipur,4763.0,SHIPPED,2023-03-17
7564,16335.0,Lucknow,Chandigarh,2172.0,PLACED,2023-01-10
29025,3228.0,Jaipur,Jaipur,1731.0,DELIVERED,2024-07-01
1046,25895.0,Bhopal,Hyderabad,1455.0,PLACED,2024-11-29
29787,20703.0,Mumbai,Ahmedabad,740.0,SHIPPED,2024-07-04
10915,25335.0,Bengaluru,,3529.0,DELIVERED,2024-02-03
23028,20341.0,Mumbai,Delhi,1796.0,PLACED,2025-05-07
13596,24619.0,Bhopal,Surat,3816.0,DELIVERED,2023-06-28
28932,5689.0,Lucknow,Mumbai,,PLACED,2024-12-20
23978,7837.0,Surat,,3655.0,SHIPPED,2023-01-04
3065,9855.0,Pune,Kolkata,2021.0,SHIPPED,2023-05-05
15212,2055.0,Ahmedabad,Bengaluru,551.0,DELIVERED,2023-11-05
8644,13703.0,Chandigarh,Chandigarh,880.0,DELIVERED,2023-04-30
6420,19096.0,Pune,Surat,2843.0,PLACED,2023-03-24
26339,3367.0,Kolkata,Kolkata,1080.0,DELIVERED,2024-06-05
15730,19259.0,Udaipur,Hyderabad,4776.0,DELIVERED,2024-12-16
1819,6476.0,Delhi,Ahmedabad,3703.0,CANCELLED,2024-10-02
11244,3883.0,Jaipur,Pune,1272.0,DELIVERED,2025-05-07
4901,21006.0,,Mumbai,2935.0,PLACED,2024-07-04
29552,29446.0,Mumbai,,4713.0,DELIVERED,2024-08-01
29844,-1.0,Ahmedabad,Surat,4848.0,SHIPPED,2025-02-13
12010,8072.0,Kolkata,Bhopal,4640.0,SHIPPED,2023-02-11
7987,1094.0,Chandigarh,Bhopal,4506.0,DELIVERED,2024-12-01
21968,10183.0,Mumbai,Bhopal,1140.0,DELIVERED,2023-05-22
21821,17531.0,Udaipur,Pune,3378.0,SHIPPED,2023-08-19
16810,20066.0,Jaipur,Mumbai,621.0,DELIVERED,2025-05-01
21621,16659.0,Bengaluru,Ahmedabad,3172.0,PLACED,2024-06-18
10445,28761.0,Bhopal,Jaipur,2290.0,SHIPPED,2023-05-31
19010,4601.0,Ahmedabad,Chandigarh,2968.0,PLACED,2024-07-21
22906,2303.0,Delhi,Chandigarh,2428.0,CANCELLED,2023-04-08
25748,3345.0,Unknown,Chandigarh,3091.0,CANCELLED,2025-01-20
7571,14973.0,Hyderabad,Ahmedabad,892.0,CANCELLED,2024-07-28
13832,28073.0,Chandigarh,Ahmedabad,2535.0,DELIVERED,2025-01-11
9292,8148.0,Hyderabad,Mumbai,3704.0,CANCELLED,2024-04-26
25971,3238.0,Hyderabad,Pune,4103.0,DELIVERED,2025-02-25
18908,25210.0,Surat,Pune,2237.0,CANCELLED,2024-10-24
26777,15104.0,Bengaluru,Delhi,2396.0,DELIVERED,2024-08-10
19619,28746.0,Pune,Delhi,889.0,DELIVERED,2024-04-12
15760,5940.0,Chandigarh,Bhopal,999999.0,SHIPPED,2023-01-20
15271,22091.0,Hyderabad,Unknown,1381.0,DELIVERED,2024-03-07
13928,19440.0,Mumbai,Jaipur,4660.0,CANCELLED,2023-03-23
6482,16531.0,Chandigarh,Lucknow,1120.0,DELIVERED,2023-04-20
11394,9121.0,Kolkata,Hyderabad,569.0,DELIVERED,2023-10-22
2276,7687.0,Delhi,Udaipur,3998.0,SHIPPED,2025-05-03
12757,26063.0,Bengaluru,Chandigarh,309.0,SHIPPED,2025-01-07
3708,28281.0,Hyderabad,Delhi,4242.0,SHIPPED,2025-06-15
12670,11587.0,,Delhi,606.0,PLACED,2023-10-07
2905,27676.0,Pune,Hyderabad,4519.0,CANCELLED,2024-12-05
18957,5031.0,Ahmedabad,Pune,1671.0,PLACED,2024-05-12
2169,793.0,Pune,Kolkata,-50.0,DELIVERED,2024-12-17
7840,26494.0,Bhopal,Jaipur,2237.0,,2023-10-26
28584,15292.0,Bhopal,Ahmedabad,229.0,DELIVERED,2023-10-05
16125,26641.0,Surat,Surat,3924.0,DELIVERED,2023-12-03
7457,13687.0,Chandigarh,Jaipur,2230.0,PLACED,2023-12-05
1396,18451.0,Chandigarh,Bengaluru,2460.0,DELIVERED,2023-05-29
22533,19013.0,???,Pune,1532.0,DELIVERED,2024-10-14
